timestamp,electricity_price,pv_generation,base_load,ambient_temp
5.967e+06,0.0,0.0,245.743,0.0
5.9679e+06,0.0,0.0,239.446,0.0
5.9688e+06,0.0,0.0,239.260,0.0
5.9697e+06,0.0,0.0,237.372,0.0
5.9706e+06,0.0,0.0,235.856,0.0
5.9715e+06,0.0,0.0,234.711,0.0
5.9724e+06,0.0,0.0,236.429,0.0
5.9733e+06,0.0,0.0,236.150,0.0
5.9742e+06,0.0,0.0,236.970,0.0
5.9751e+06,0.0,0.0,237.898,0.0
5.976e+06,0.0,0.0,243.236,0.0
5.9769e+06,0.0,0.0,246.222,0.0
5.9778e+06,0.0,0.0,251.421,0.0
5.9787e+06,0.0,0.0,262.685,0.0
5.9796e+06,0.0,0.0,274.041,0.0
5.9805e+06,0.0,0.0,280.416,0.0
5.9814e+06,0.0,0.0,294.124,0.0
5.9823e+06,0.0,0.0,309.039,0.0
5.9832e+06,0.0,0.0,336.533,0.0
5.9841e+06,0.0,0.0,359.973,0.0
5.985e+06,0.0,0.0,372.443,0.0
5.9859e+06,0.0,0.0,379.824,0.0
5.9868e+06,0.0,0.0,382.794,0.0
5.9877e+06,0.0,0.0,381.170,0.0
5.9886e+06,0.0,0.0,377.982,0.0
5.9895e+06,0.0,0.0,371.221,0.0
5.9904e+06,0.0,0.0,362.897,0.0
5.9913e+06,0.0,0.0,358.627,0.0
5.9922e+06,0.0,0.0,349.823,0.0
5.9931e+06,0.0,0.0,343.681,0.0
5.994e+06,0.0,0.0,341.654,0.0
5.9949e+06,0.0,0.0,341.577,0.0
5.9958e+06,0.0,0.0,341.731,0.0
5.9967e+06,0.0,0.0,340.416,0.0
5.9976e+06,0.0,0.0,337.384,0.0
5.9985e+06,0.0,0.0,339.302,0.0
5.9994e+06,0.0,0.0,343.077,0.0
6.0003e+06,0.0,0.0,349.576,0.0
6.0012e+06,0.0,0.0,358.766,0.0
6.0021e+06,0.0,0.0,371.902,0.0
6.003e+06,0.0,0.0,381.866,0.0
6.0039e+06,0.0,0.0,387.606,0.0
6.0048e+06,0.0,0.0,388.813,0.0
6.0057e+06,0.0,0.0,388.735,0.0
6.0066e+06,0.0,0.0,388.643,0.0
6.0075e+06,0.0,0.0,389.540,0.0
6.0084e+06,0.0,0.0,385.765,0.0
6.0093e+06,0.0,0.0,385.130,0.0
6.0102e+06,0.0,0.0,384.883,0.0
6.0111e+06,0.0,0.0,379.916,0.0
6.012e+06,0.0,0.0,375.012,0.0
6.0129e+06,0.0,0.0,373.851,0.0
6.0138e+06,0.0,0.0,373.372,0.0
6.0147e+06,0.0,0.0,373.913,0.0
6.0156e+06,0.0,0.0,380.984,0.0
6.0165e+06,0.0,0.0,380.133,0.0
6.0174e+06,0.0,0.0,383.026,0.0
6.0183e+06,0.0,0.0,387.838,0.0
6.0192e+06,0.0,0.0,400.680,0.0
6.0201e+06,0.0,0.0,408.509,0.0
6.021e+06,0.0,0.0,418.999,0.0
6.0219e+06,0.0,0.0,432.630,0.0
6.0228e+06,0.0,0.0,455.296,0.0
6.0237e+06,0.0,0.0,476.400,0.0
6.0246e+06,0.0,0.0,497.581,0.0
6.0255e+06,0.0,0.0,525.122,0.0
6.0264e+06,0.0,0.0,554.874,0.0
6.0273e+06,0.0,0.0,583.003,0.0
6.0282e+06,0.0,0.0,609.027,0.0
6.0291e+06,0.0,0.0,631.043,0.0
6.03e+06,0.0,0.0,643.112,0.0
6.0309e+06,0.0,0.0,645.061,0.0
6.0318e+06,0.0,0.0,640.296,0.0
6.0327e+06,0.0,0.0,629.388,0.0
6.0336e+06,0.0,0.0,616.623,0.0
6.0345e+06,0.0,0.0,597.160,0.0
6.0354e+06,0.0,0.0,574.307,0.0
6.0363e+06,0.0,0.0,554.611,0.0
6.0372e+06,0.0,0.0,540.423,0.0
6.0381e+06,0.0,0.0,523.126,0.0
6.039e+06,0.0,0.0,505.874,0.0
6.0399e+06,0.0,0.0,500.273,0.0
6.0408e+06,0.0,0.0,491.485,0.0
6.0417e+06,0.0,0.0,465.044,0.0
6.0426e+06,0.0,0.0,442.640,0.0
6.0435e+06,0.0,0.0,414.465,0.0
6.0444e+06,0.0,0.0,391.412,0.0
6.0453e+06,0.0,0.0,366.951,0.0
6.0462e+06,0.0,0.0,346.280,0.0
6.0471e+06,0.0,0.0,326.074,0.0
6.048e+06,0.0,0.0,302.335,0.0
6.0489e+06,0.0,0.0,284.073,0.0
6.0498e+06,0.0,0.0,275.297,0.0
6.0507e+06,0.0,0.0,264.130,0.0
6.0516e+06,0.0,0.0,255.786,0.0
6.0525e+06,0.0,0.0,248.784,0.0
6.0534e+06,0.0,0.0,244.974,0.0
6.0543e+06,0.0,0.0,238.697,0.0
6.0552e+06,0.0,0.0,238.512,0.0
6.0561e+06,0.0,0.0,236.630,0.0
6.057e+06,0.0,0.0,235.118,0.0
6.0579e+06,0.0,0.0,233.977,0.0
6.0588e+06,0.0,0.0,235.689,0.0
6.0597e+06,0.0,0.0,235.411,0.0
6.0606e+06,0.0,0.0,236.229,0.0
6.0615e+06,0.0,0.0,237.154,0.0
6.0624e+06,0.0,0.0,242.475,0.0
6.0633e+06,0.0,0.0,245.452,0.0
6.0642e+06,0.0,0.0,250.635,0.0
6.0651e+06,0.0,0.0,261.863,0.0
6.066e+06,0.0,0.0,273.184,0.0
6.0669e+06,0.0,0.0,279.538,0.0
6.0678e+06,0.0,0.0,293.204,0.0
6.0687e+06,0.0,0.0,308.072,0.0
6.0696e+06,0.0,0.0,335.480,0.0
6.0705e+06,0.0,0.0,358.847,0.0
6.0714e+06,0.0,0.0,371.278,0.0
6.0723e+06,0.0,0.0,378.636,0.0
6.0732e+06,0.0,0.0,381.597,0.0
6.0741e+06,0.0,0.0,379.977,0.0
6.075e+06,0.0,0.0,376.800,0.0
6.0759e+06,0.0,0.0,370.060,0.0
6.0768e+06,0.0,0.0,361.762,0.0
6.0777e+06,0.0,0.0,357.505,0.0
6.0786e+06,0.0,0.0,348.729,0.0
6.0795e+06,0.0,0.0,342.606,0.0
6.0804e+06,0.0,0.0,340.585,0.0
6.0813e+06,0.0,0.0,340.508,0.0
6.0822e+06,0.0,0.0,340.662,0.0
6.0831e+06,0.0,0.0,339.351,0.0
6.084e+06,0.0,0.0,336.328,0.0
6.0849e+06,0.0,0.0,338.241,0.0
6.0858e+06,0.0,0.0,342.004,0.0
6.0867e+06,0.0,0.0,348.482,0.0
6.0876e+06,0.0,0.0,357.644,0.0
6.0885e+06,0.0,0.0,370.739,0.0
6.0894e+06,0.0,0.0,380.671,0.0
6.0903e+06,0.0,0.0,386.394,0.0
6.0912e+06,0.0,0.0,387.597,0.0
6.0921e+06,0.0,0.0,387.520,0.0
6.093e+06,0.0,0.0,387.427,0.0
6.0939e+06,0.0,0.0,388.322,0.0
6.0948e+06,0.0,0.0,384.558,0.0
6.0957e+06,0.0,0.0,383.926,0.0
6.0966e+06,0.0,0.0,383.679,0.0
6.0975e+06,0.0,0.0,378.728,0.0
6.0984e+06,0.0,0.0,373.839,0.0
6.0993e+06,0.0,0.0,372.682,0.0
6.1002e+06,0.0,0.0,372.204,0.0
6.1011e+06,0.0,0.0,372.744,0.0
6.102e+06,0.0,0.0,379.792,0.0
6.1029e+06,0.0,0.0,378.944,0.0
6.1038e+06,0.0,0.0,381.828,0.0
6.1047e+06,0.0,0.0,386.625,0.0
6.1056e+06,0.0,0.0,399.427,0.0
6.1065e+06,0.0,0.0,407.231,0.0
6.1074e+06,0.0,0.0,417.688,0.0
6.1083e+06,0.0,0.0,431.277,0.0
6.1092e+06,0.0,0.0,453.872,0.0
6.1101e+06,0.0,0.0,474.910,0.0
6.111e+06,0.0,0.0,496.025,0.0
6.1119e+06,0.0,0.0,523.479,0.0
6.1128e+06,0.0,0.0,553.139,0.0
6.1137e+06,0.0,0.0,581.179,0.0
6.1146e+06,0.0,0.0,607.122,0.0
6.1155e+06,0.0,0.0,629.070,0.0
6.1164e+06,0.0,0.0,641.100,0.0
6.1173e+06,0.0,0.0,643.043,0.0
6.1182e+06,0.0,0.0,638.293,0.0
6.1191e+06,0.0,0.0,627.419,0.0
6.12e+06,0.0,0.0,614.695,0.0
6.1209e+06,0.0,0.0,595.292,0.0
6.1218e+06,0.0,0.0,572.511,0.0
6.1227e+06,0.0,0.0,552.877,0.0
6.1236e+06,0.0,0.0,538.733,0.0
6.1245e+06,0.0,0.0,521.490,0.0
6.1254e+06,0.0,0.0,504.292,0.0
6.1263e+06,0.0,0.0,498.709,0.0
6.1272e+06,0.0,0.0,489.948,0.0
6.1281e+06,0.0,0.0,463.589,0.0
6.129e+06,0.0,0.0,441.256,0.0
6.1299e+06,0.0,0.0,413.169,0.0
6.1308e+06,0.0,0.0,390.188,0.0
6.1317e+06,0.0,0.0,365.803,0.0
6.1326e+06,0.0,0.0,345.197,0.0
6.1335e+06,0.0,0.0,325.054,0.0
6.1344e+06,0.0,0.0,301.379,0.0
6.1353e+06,0.0,0.0,283.175,0.0
6.1362e+06,0.0,0.0,274.427,0.0
6.1371e+06,0.0,0.0,263.295,0.0
6.138e+06,0.0,0.0,254.977,0.0
6.1389e+06,0.0,0.0,247.997,0.0
6.1398e+06,0.0,0.0,244.199,0.0
6.1407e+06,0.0,0.0,237.942,0.0
6.1416e+06,0.0,0.0,237.757,0.0
6.1425e+06,0.0,0.0,235.882,0.0
6.1434e+06,0.0,0.0,234.375,0.0
6.1443e+06,0.0,0.0,233.237,0.0
6.1452e+06,0.0,0.0,234.944,0.0
6.1461e+06,0.0,0.0,234.667,0.0
6.147e+06,0.0,0.0,235.482,0.0
6.1479e+06,0.0,0.0,236.404,0.0
6.1488e+06,0.0,0.0,241.709,0.0
6.1497e+06,0.0,0.0,244.676,0.0
6.1506e+06,0.0,0.0,249.842,0.0
6.1515e+06,0.0,0.0,261.035,0.0
6.1524e+06,0.0,0.0,272.320,0.0
6.1533e+06,0.0,0.0,278.655,0.0
6.1542e+06,0.0,0.0,292.277,0.0
6.1551e+06,0.0,0.0,307.098,0.0
6.156e+06,0.0,0.0,334.419,0.0
6.1569e+06,0.0,0.0,357.712,0.0
6.1578e+06,0.0,0.0,370.104,0.0
6.1587e+06,0.0,0.0,377.438,0.0
6.1596e+06,0.0,0.0,380.390,0.0
6.1605e+06,0.0,0.0,378.776,0.0
6.1614e+06,0.0,0.0,375.609,0.0
6.1623e+06,0.0,0.0,368.890,0.0
6.1632e+06,0.0,0.0,360.618,0.0
6.1641e+06,0.0,0.0,356.375,0.0
6.165e+06,0.0,0.0,347.626,0.0
6.1659e+06,0.0,0.0,341.523,0.0
6.1668e+06,0.0,0.0,339.508,0.0
6.1677e+06,0.0,0.0,339.432,0.0
6.1686e+06,0.0,0.0,339.585,0.0
6.1695e+06,0.0,0.0,338.278,0.0
6.1704e+06,0.0,0.0,335.265,0.0
6.1713e+06,0.0,0.0,337.171,0.0
6.1722e+06,0.0,0.0,340.923,0.0
6.1731e+06,0.0,0.0,347.380,0.0
6.174e+06,0.0,0.0,356.513,0.0
6.1749e+06,0.0,0.0,369.566,0.0
6.1758e+06,0.0,0.0,379.468,0.0
6.1767e+06,0.0,0.0,385.172,0.0
6.1776e+06,0.0,0.0,386.371,0.0
6.1785e+06,0.0,0.0,386.294,0.0
6.1794e+06,0.0,0.0,386.202,0.0
6.1803e+06,0.0,0.0,387.094,0.0
6.1812e+06,0.0,0.0,383.342,0.0
6.1821e+06,0.0,0.0,382.712,0.0
6.183e+06,0.0,0.0,382.466,0.0
6.1839e+06,0.0,0.0,377.531,0.0
6.1848e+06,0.0,0.0,372.657,0.0
6.1857e+06,0.0,0.0,371.504,0.0
6.1866e+06,0.0,0.0,371.027,0.0
6.1875e+06,0.0,0.0,371.565,0.0
6.1884e+06,0.0,0.0,378.591,0.0
6.1893e+06,0.0,0.0,377.746,0.0
6.1902e+06,0.0,0.0,380.621,0.0
6.1911e+06,0.0,0.0,385.403,0.0
6.192e+06,0.0,0.0,398.164,0.0
6.1929e+06,0.0,0.0,405.943,0.0
6.1938e+06,0.0,0.0,416.368,0.0
6.1947e+06,0.0,0.0,429.913,0.0
6.1956e+06,0.0,0.0,452.437,0.0
6.1965e+06,0.0,0.0,473.408,0.0
6.1974e+06,0.0,0.0,494.457,0.0
6.1983e+06,0.0,0.0,521.824,0.0
6.1992e+06,0.0,0.0,551.390,0.0
6.2001e+06,0.0,0.0,579.341,0.0
6.201e+06,0.0,0.0,605.202,0.0
6.2019e+06,0.0,0.0,627.081,0.0
6.2028e+06,0.0,0.0,639.073,0.0
6.2037e+06,0.0,0.0,641.010,0.0
6.2046e+06,0.0,0.0,636.275,0.0
6.2055e+06,0.0,0.0,625.435,0.0
6.2064e+06,0.0,0.0,612.751,0.0
6.2073e+06,0.0,0.0,593.409,0.0
6.2082e+06,0.0,0.0,570.701,0.0
6.2091e+06,0.0,0.0,551.129,0.0
6.21e+06,0.0,0.0,537.030,0.0
6.2109e+06,0.0,0.0,519.841,0.0
6.2118e+06,0.0,0.0,502.698,0.0
6.2127e+06,0.0,0.0,497.132,0.0
6.2136e+06,0.0,0.0,488.399,0.0
6.2145e+06,0.0,0.0,462.123,0.0
6.2154e+06,0.0,0.0,439.860,0.0
6.2163e+06,0.0,0.0,411.863,0.0
6.2172e+06,0.0,0.0,388.954,0.0
6.2181e+06,0.0,0.0,364.646,0.0
6.219e+06,0.0,0.0,344.106,0.0
6.2199e+06,0.0,0.0,324.026,0.0
6.2208e+06,0.0,0.0,300.416,0.0
6.2217e+06,0.0,0.0,282.270,0.0
6.2226e+06,0.0,0.0,273.550,0.0
6.2235e+06,0.0,0.0,262.454,0.0
6.2244e+06,0.0,0.0,254.163,0.0
6.2253e+06,0.0,0.0,247.205,0.0
6.2262e+06,0.0,0.0,243.419,0.0
6.2271e+06,0.0,0.0,237.182,0.0
6.228e+06,0.0,0.0,236.998,0.0
6.2289e+06,0.0,0.0,235.128,0.0
6.2298e+06,0.0,0.0,233.626,0.0
6.2307e+06,0.0,0.0,232.492,0.0
6.2316e+06,0.0,0.0,234.193,0.0
6.2325e+06,0.0,0.0,233.917,0.0
6.2334e+06,0.0,0.0,234.729,0.0
6.2343e+06,0.0,0.0,235.649,0.0
6.2352e+06,0.0,0.0,240.936,0.0
6.2361e+06,0.0,0.0,243.894,0.0
6.237e+06,0.0,0.0,249.044,0.0
6.2379e+06,0.0,0.0,260.201,0.0
6.2388e+06,0.0,0.0,271.450,0.0
6.2397e+06,0.0,0.0,277.764,0.0
6.2406e+06,0.0,0.0,291.343,0.0
6.2415e+06,0.0,0.0,306.117,0.0
6.2424e+06,0.0,0.0,333.351,0.0
6.2433e+06,0.0,0.0,356.569,0.0
6.2442e+06,0.0,0.0,368.922,0.0
6.2451e+06,0.0,0.0,376.232,0.0
6.246e+06,0.0,0.0,379.175,0.0
6.2469e+06,0.0,0.0,377.566,0.0
6.2478e+06,0.0,0.0,374.409,0.0
6.2487e+06,0.0,0.0,367.711,0.0
6.2496e+06,0.0,0.0,359.466,0.0
6.2505e+06,0.0,0.0,355.236,0.0
6.2514e+06,0.0,0.0,346.516,0.0
6.2523e+06,0.0,0.0,340.431,0.0
6.2532e+06,0.0,0.0,338.424,0.0
6.2541e+06,0.0,0.0,338.347,0.0
6.255e+06,0.0,0.0,338.500,0.0
6.2559e+06,0.0,0.0,337.198,0.0
6.2568e+06,0.0,0.0,334.194,0.0
6.2577e+06,0.0,0.0,336.094,0.0
6.2586e+06,0.0,0.0,339.834,0.0
6.2595e+06,0.0,0.0,346.270,0.0
6.2604e+06,0.0,0.0,355.374,0.0
6.2613e+06,0.0,0.0,368.385,0.0
6.2622e+06,0.0,0.0,378.255,0.0
6.2631e+06,0.0,0.0,383.941,0.0
6.264e+06,0.0,0.0,385.137,0.0
6.2649e+06,0.0,0.0,385.060,0.0
6.2658e+06,0.0,0.0,384.968,0.0
6.2667e+06,0.0,0.0,385.857,0.0
6.2676e+06,0.0,0.0,382.117,0.0
6.2685e+06,0.0,0.0,381.489,0.0
6.2694e+06,0.0,0.0,381.244,0.0
6.2703e+06,0.0,0.0,376.324,0.0
6.2712e+06,0.0,0.0,371.466,0.0
6.2721e+06,0.0,0.0,370.317,0.0
6.273e+06,0.0,0.0,369.841,0.0
6.2739e+06,0.0,0.0,370.378,0.0
6.2748e+06,0.0,0.0,377.382,0.0
6.2757e+06,0.0,0.0,376.539,0.0
6.2766e+06,0.0,0.0,379.405,0.0
6.2775e+06,0.0,0.0,384.171,0.0
6.2784e+06,0.0,0.0,396.891,0.0
6.2793e+06,0.0,0.0,404.646,0.0
6.2802e+06,0.0,0.0,415.037,0.0
6.2811e+06,0.0,0.0,428.539,0.0
6.282e+06,0.0,0.0,450.991,0.0
6.2829e+06,0.0,0.0,471.896,0.0
6.2838e+06,0.0,0.0,492.877,0.0
6.2847e+06,0.0,0.0,520.157,0.0
6.2856e+06,0.0,0.0,549.628,0.0
6.2865e+06,0.0,0.0,577.490,0.0
6.2874e+06,0.0,0.0,603.268,0.0
6.2883e+06,0.0,0.0,625.077,0.0
6.2892e+06,0.0,0.0,637.031,0.0
6.2901e+06,0.0,0.0,638.962,0.0
6.291e+06,0.0,0.0,634.242,0.0
6.2919e+06,0.0,0.0,623.437,0.0
6.2928e+06,0.0,0.0,610.793,0.0
6.2937e+06,0.0,0.0,591.513,0.0
6.2946e+06,0.0,0.0,568.877,0.0
6.2955e+06,0.0,0.0,549.367,0.0
6.2964e+06,0.0,0.0,535.314,0.0
6.2973e+06,0.0,0.0,518.180,0.0
6.2982e+06,0.0,0.0,501.091,0.0
6.2991e+06,0.0,0.0,495.543,0.0
6.3e+06,0.0,0.0,486.838,0.0
6.3009e+06,0.0,0.0,460.647,0.0
6.3018e+06,0.0,0.0,438.455,0.0
6.3027e+06,0.0,0.0,410.547,0.0
6.3036e+06,0.0,0.0,387.711,0.0
6.3045e+06,0.0,0.0,363.481,0.0
6.3054e+06,0.0,0.0,343.006,0.0
6.3063e+06,0.0,0.0,322.991,0.0
6.3072e+06,0.0,0.0,333.894,0.0
6.3081e+06,0.0,0.0,312.828,0.0
6.309e+06,0.0,0.0,302.822,0.0
6.3099e+06,0.0,0.0,290.937,0.0
6.3108e+06,0.0,0.0,279.969,0.0
6.3117e+06,0.0,0.0,271.246,0.0
6.3126e+06,0.0,0.0,264.967,0.0
6.3135e+06,0.0,0.0,256.321,0.0
6.3144e+06,0.0,0.0,254.595,0.0
6.3153e+06,0.0,0.0,251.723,0.0
6.3162e+06,0.0,0.0,248.973,0.0
6.3171e+06,0.0,0.0,246.987,0.0
6.318e+06,0.0,0.0,245.811,0.0
6.3189e+06,0.0,0.0,244.146,0.0
6.3198e+06,0.0,0.0,243.733,0.0
6.3207e+06,0.0,0.0,243.749,0.0
6.3216e+06,0.0,0.0,247.323,0.0
6.3225e+06,0.0,0.0,246.529,0.0
6.3234e+06,0.0,0.0,247.430,0.0
6.3243e+06,0.0,0.0,253.098,0.0
6.3252e+06,0.0,0.0,255.435,0.0
6.3261e+06,0.0,0.0,253.923,0.0
6.327e+06,0.0,0.0,256.061,0.0
6.3279e+06,0.0,0.0,262.233,0.0
6.3288e+06,0.0,0.0,274.210,0.0
6.3297e+06,0.0,0.0,287.347,0.0
6.3306e+06,0.0,0.0,302.990,0.0
6.3315e+06,0.0,0.0,320.634,0.0
6.3324e+06,0.0,0.0,345.657,0.0
6.3333e+06,0.0,0.0,370.404,0.0
6.3342e+06,0.0,0.0,397.245,0.0
6.3351e+06,0.0,0.0,420.709,0.0
6.336e+06,0.0,0.0,440.309,0.0
6.3369e+06,0.0,0.0,460.183,0.0
6.3378e+06,0.0,0.0,468.906,0.0
6.3387e+06,0.0,0.0,477.934,0.0
6.3396e+06,0.0,0.0,485.634,0.0
6.3405e+06,0.0,0.0,498.618,0.0
6.3414e+06,0.0,0.0,505.477,0.0
6.3423e+06,0.0,0.0,508.517,0.0
6.3432e+06,0.0,0.0,514.888,0.0
6.3441e+06,0.0,0.0,520.265,0.0
6.345e+06,0.0,0.0,526.146,0.0
6.3459e+06,0.0,0.0,532.394,0.0
6.3468e+06,0.0,0.0,545.807,0.0
6.3477e+06,0.0,0.0,558.914,0.0
6.3486e+06,0.0,0.0,568.492,0.0
6.3495e+06,0.0,0.0,570.341,0.0
6.3504e+06,0.0,0.0,559.922,0.0
6.3513e+06,0.0,0.0,553.338,0.0
6.3522e+06,0.0,0.0,544.860,0.0
6.3531e+06,0.0,0.0,537.665,0.0
6.354e+06,0.0,0.0,528.820,0.0
6.3549e+06,0.0,0.0,523.122,0.0
6.3558e+06,0.0,0.0,518.691,0.0
6.3567e+06,0.0,0.0,512.886,0.0
6.3576e+06,0.0,0.0,507.540,0.0
6.3585e+06,0.0,0.0,506.104,0.0
6.3594e+06,0.0,0.0,503.598,0.0
6.3603e+06,0.0,0.0,501.933,0.0
6.3612e+06,0.0,0.0,499.367,0.0
6.3621e+06,0.0,0.0,500.177,0.0
6.363e+06,0.0,0.0,497.717,0.0
6.3639e+06,0.0,0.0,495.777,0.0
6.3648e+06,0.0,0.0,499.428,0.0
6.3657e+06,0.0,0.0,503.797,0.0
6.3666e+06,0.0,0.0,508.716,0.0
6.3675e+06,0.0,0.0,514.017,0.0
6.3684e+06,0.0,0.0,526.880,0.0
6.3693e+06,0.0,0.0,539.819,0.0
6.3702e+06,0.0,0.0,556.607,0.0
6.3711e+06,0.0,0.0,576.466,0.0
6.372e+06,0.0,0.0,594.767,0.0
6.3729e+06,0.0,0.0,614.932,0.0
6.3738e+06,0.0,0.0,629.445,0.0
6.3747e+06,0.0,0.0,639.924,0.0
6.3756e+06,0.0,0.0,645.256,0.0
6.3765e+06,0.0,0.0,642.032,0.0
6.3774e+06,0.0,0.0,633.050,0.0
6.3783e+06,0.0,0.0,617.728,0.0
6.3792e+06,0.0,0.0,604.376,0.0
6.3801e+06,0.0,0.0,585.892,0.0
6.381e+06,0.0,0.0,563.772,0.0
6.3819e+06,0.0,0.0,544.279,0.0
6.3828e+06,0.0,0.0,533.448,0.0
6.3837e+06,0.0,0.0,519.058,0.0
6.3846e+06,0.0,0.0,504.546,0.0
6.3855e+06,0.0,0.0,500.177,0.0
6.3864e+06,0.0,0.0,499.168,0.0
6.3873e+06,0.0,0.0,478.927,0.0
6.3882e+06,0.0,0.0,459.847,0.0
6.3891e+06,0.0,0.0,437.819,0.0
6.39e+06,0.0,0.0,417.944,0.0
6.3909e+06,0.0,0.0,398.788,0.0
6.3918e+06,0.0,0.0,381.419,0.0
6.3927e+06,0.0,0.0,362.018,0.0
6.3936e+06,0.0,0.0,345.779,0.0
6.3945e+06,0.0,0.0,326.243,0.0
6.3954e+06,0.0,0.0,312.296,0.0
6.3963e+06,0.0,0.0,300.449,0.0
6.3972e+06,0.0,0.0,289.364,0.0
6.3981e+06,0.0,0.0,279.711,0.0
6.399e+06,0.0,0.0,276.833,0.0
6.3999e+06,0.0,0.0,268.337,0.0
6.4008e+06,0.0,0.0,266.921,0.0
6.4017e+06,0.0,0.0,261.865,0.0
6.4026e+06,0.0,0.0,258.318,0.0
6.4035e+06,0.0,0.0,253.811,0.0
6.4044e+06,0.0,0.0,255.394,0.0
6.4053e+06,0.0,0.0,252.684,0.0
6.4062e+06,0.0,0.0,250.111,0.0
6.4071e+06,0.0,0.0,248.299,0.0
6.408e+06,0.0,0.0,248.299,0.0
6.4089e+06,0.0,0.0,247.294,0.0
6.4098e+06,0.0,0.0,248.938,0.0
6.4107e+06,0.0,0.0,254.602,0.0
6.4116e+06,0.0,0.0,257.358,0.0
6.4125e+06,0.0,0.0,254.328,0.0
6.4134e+06,0.0,0.0,257.206,0.0
6.4143e+06,0.0,0.0,263.601,0.0
6.4152e+06,0.0,0.0,269.905,0.0
6.4161e+06,0.0,0.0,279.163,0.0
6.417e+06,0.0,0.0,289.699,0.0
6.4179e+06,0.0,0.0,302.749,0.0
6.4188e+06,0.0,0.0,325.055,0.0
6.4197e+06,0.0,0.0,346.510,0.0
6.4206e+06,0.0,0.0,371.725,0.0
6.4215e+06,0.0,0.0,398.965,0.0
6.4224e+06,0.0,0.0,427.667,0.0
6.4233e+06,0.0,0.0,454.039,0.0
6.4242e+06,0.0,0.0,472.052,0.0
6.4251e+06,0.0,0.0,491.085,0.0
6.426e+06,0.0,0.0,510.164,0.0
6.4269e+06,0.0,0.0,529.821,0.0
6.4278e+06,0.0,0.0,545.520,0.0
6.4287e+06,0.0,0.0,558.660,0.0
6.4296e+06,0.0,0.0,571.801,0.0
6.4305e+06,0.0,0.0,586.327,0.0
6.4314e+06,0.0,0.0,599.087,0.0
6.4323e+06,0.0,0.0,613.902,0.0
6.4332e+06,0.0,0.0,633.575,0.0
6.4341e+06,0.0,0.0,653.674,0.0
6.435e+06,0.0,0.0,666.129,0.0
6.4359e+06,0.0,0.0,664.058,0.0
6.4368e+06,0.0,0.0,645.208,0.0
6.4377e+06,0.0,0.0,628.504,0.0
6.4386e+06,0.0,0.0,611.557,0.0
6.4395e+06,0.0,0.0,594.778,0.0
6.4404e+06,0.0,0.0,576.689,0.0
6.4413e+06,0.0,0.0,562.954,0.0
6.4422e+06,0.0,0.0,551.489,0.0
6.4431e+06,0.0,0.0,538.698,0.0
6.444e+06,0.0,0.0,524.416,0.0
6.4449e+06,0.0,0.0,517.351,0.0
6.4458e+06,0.0,0.0,512.372,0.0
6.4467e+06,0.0,0.0,504.210,0.0
6.4476e+06,0.0,0.0,500.099,0.0
6.4485e+06,0.0,0.0,495.516,0.0
6.4494e+06,0.0,0.0,491.664,0.0
6.4503e+06,0.0,0.0,488.329,0.0
6.4512e+06,0.0,0.0,487.766,0.0
6.4521e+06,0.0,0.0,490.430,0.0
6.453e+06,0.0,0.0,498.440,0.0
6.4539e+06,0.0,0.0,507.880,0.0
6.4548e+06,0.0,0.0,522.695,0.0
6.4557e+06,0.0,0.0,540.343,0.0
6.4566e+06,0.0,0.0,559.346,0.0
6.4575e+06,0.0,0.0,579.642,0.0
6.4584e+06,0.0,0.0,601.295,0.0
6.4593e+06,0.0,0.0,620.602,0.0
6.4602e+06,0.0,0.0,635.097,0.0
6.4611e+06,0.0,0.0,646.487,0.0
6.462e+06,0.0,0.0,647.446,0.0
6.4629e+06,0.0,0.0,643.076,0.0
6.4638e+06,0.0,0.0,636.057,0.0
6.4647e+06,0.0,0.0,625.901,0.0
6.4656e+06,0.0,0.0,618.470,0.0
6.4665e+06,0.0,0.0,600.046,0.0
6.4674e+06,0.0,0.0,575.714,0.0
6.4683e+06,0.0,0.0,554.306,0.0
6.4692e+06,0.0,0.0,538.729,0.0
6.4701e+06,0.0,0.0,519.346,0.0
6.471e+06,0.0,0.0,502.140,0.0
6.4719e+06,0.0,0.0,497.191,0.0
6.4728e+06,0.0,0.0,487.903,0.0
6.4737e+06,0.0,0.0,459.536,0.0
6.4746e+06,0.0,0.0,437.092,0.0
6.4755e+06,0.0,0.0,411.176,0.0
6.4764e+06,0.0,0.0,387.134,0.0
6.4773e+06,0.0,0.0,364.766,0.0
6.4782e+06,0.0,0.0,343.266,0.0
6.4791e+06,0.0,0.0,323.228,0.0
6.48e+06,0.0,0.0,297.488,0.0
6.4809e+06,0.0,0.0,279.519,0.0
6.4818e+06,0.0,0.0,270.884,0.0
6.4827e+06,0.0,0.0,259.896,0.0
6.4836e+06,0.0,0.0,251.685,0.0
6.4845e+06,0.0,0.0,244.795,0.0
6.4854e+06,0.0,0.0,241.047,0.0
6.4863e+06,0.0,0.0,234.870,0.0
6.4872e+06,0.0,0.0,234.688,0.0
6.4881e+06,0.0,0.0,232.836,0.0
6.489e+06,0.0,0.0,231.349,0.0
6.4899e+06,0.0,0.0,230.226,0.0
6.4908e+06,0.0,0.0,231.911,0.0
6.4917e+06,0.0,0.0,231.637,0.0
